time,service_avg_cpu_usage_percentage,service_avg_memory_usage_percentage,service_avg_network_receive_bytes,service_avg_network_transmit_bytes,nginx_avg_respone_time,nginx_requests_per_second,nginx_received_http_traffic,nginx_sent_http_traffic
2023-06-17T19:00:00,6.004002154085556,18.41796875,10352.738717701408,547299.3654500229,0.052382471187388806,652,109429.09090909091,23174880
2023-06-17T19:00:05,5.974477861221647,18.583984375,10287.09787333634,545190.3155749978,0.052382471187388806,652,109429.09090909091,23174880
2023-06-17T19:00:10,5.974477861221647,18.583984375,10287.09787333634,545190.3155749978,0.052166531495042405,649,108826.36363636363,23046957.272727273
2023-06-17T19:00:15,5.994986823123813,18.716796875,10283.31317484356,545078.096360969,0.05243501756285573,660,110872.21353503762,23546721.69897087
2023-06-17T19:00:20,5.942714588308727,18.66015625,10197.521456261364,540926.3120512809,0.05243501756285573,660,110872.21353503762,23546721.69897087
2023-06-17T19:00:25,5.942714588308727,18.66015625,10197.521456261364,540926.3120512809,0.052282245008128794,674,113648.18181818182,23898838.18181818
2023-06-17T19:00:30,5.981987538883978,18.865234375,10307.227338711598,544204.7275681887,0.052113390928761126,676,114252.72727272726,23549248.18181818
2023-06-17T19:00:35,5.976129674748512,19.068359375,10317.777770218096,544065.4721608944,0.052113390928761126,676,114252.72727272726,23549248.18181818
2023-06-17T19:00:40,5.976129674748512,19.068359375,10317.777770218096,544065.4721608944,0.05184729329386922,715,121599.09090909088,24724340
2023-06-17T19:00:45,5.891690225617969,18.658203125,10169.612105571465,535877.7932725757,0.05127115902967911,725,123602.72727272726,25232119.999999996
2023-06-17T19:00:50,5.9635866217855185,18.876953125,10304.631258457375,542972.2361299053,0.05127115902967911,725,123602.72727272726,25232119.999999996
2023-06-17T19:00:55,5.9635866217855185,18.876953125,10304.631258457375,542972.2361299053,0.049302858683960636,743,126466.36363636362,26294656.36363636
2023-06-17T19:01:00,5.959568904267192,18.9375,10344.177862001286,543957.6833271293,0.048135835808831996,756,129328.1818181818,26688680.909090903
2023-06-17T19:01:05,5.947946317010882,19.193359375,10331.01373145644,542902.2788734586,0.048135835808831996,756,129328.1818181818,26688680.909090903
2023-06-17T19:01:10,5.947946317010882,19.193359375,10331.01373145644,542902.2788734586,0.04905306122452356,737,126185.45454545456,26022504.545454543
2023-06-17T19:01:15,5.818243998577777,19.224609375,10106.843156679499,530338.1842675875,0.04898161865572978,735,125851.81818181818,25994783.636363637
2023-06-17T19:01:20,5.852278884398931,19.224609375,10172.23496255246,533822.5857262383,0.04898161865572978,735,125851.81818181818,25994783.636363637
2023-06-17T19:01:25,5.852278884398931,19.224609375,10172.23496255246,533822.5857262383,0.04837416107384709,709,120603.63636363635,25743726.36363636
2023-06-17T19:01:30,5.764339292536989,19.2265625,10041.748234902949,528869.9952161715,0.04795733257984216,684,115499.09090909088,25448307.27272727
2023-06-17T19:01:35,5.7011486645849905,18.6015625,9930.34717716871,522684.15743046097,0.04795733257984216,684,115499.09090909088,25448307.27272727
2023-06-17T19:01:40,5.7011486645849905,18.6015625,9930.34717716871,522684.15743046097,0.047685936151871285,660,110981.81818181818,24930593.636363633
2023-06-17T19:01:45,5.635656569866736,18.7421875,9800.159437375229,516635.7869349178,0.04738642297650775,647,109087.27272727272,24133494.545454543
2023-06-17T19:01:50,5.594782804555355,18.69921875,9735.106534235167,513904.8470199527,0.04738642297650775,647,109087.27272727272,24133494.545454543
2023-06-17T19:01:56,5.4320981479016535,18.798828125,9485.060607484607,501081.1671009282,0.045887182516257806,623,103757.27272727272,23542808.181818184
2023-06-17T19:02:01,5.491304284626474,18.744140625,9602.062065112501,507322.8977263109,0.04042522949365053,625,104132.72727272726,23668569.09090909
2023-06-17T19:02:06,5.425710810204507,18.875,9492.952153386124,501605.4631417818,0.039061695118317315,628,104605.45454545454,23879859.09090909
2023-06-17T19:02:11,5.396761411544482,18.861328125,9435.942275042446,498764.22071307304,0.03931142598736667,645,107276.36363636363,24635184.545454543
2023-06-17T19:02:16,5.361288180967535,19.087890625,9383.72329741321,495837.7656686843,0.03755103280682439,658,109744.54545454544,25082311.818181816
2023-06-17T19:02:21,5.328845369487135,19.07421875,9333.38743600668,493483.38709786494,0.037256433823557145,664,111162.32137013199,25292096.651030872
2023-06-17T19:02:26,5.277632984703317,19.171875,9255.055818129456,488716.5489319172,0.03725523399017666,686,115452.72727272726,25905263.636363637
2023-06-17T19:02:31,5.240773509356549,19.16015625,9208.147534610118,485784.18837370473,0.03546498599442057,681,114327.6608123341,25805028.908039704
2023-06-17T19:02:36,5.096320002023411,19.26171875,8961.03963205861,472490.34129062126,0.0341125391849762,670,112332.72727272726,25309033.636363637
2023-06-17T19:02:41,5.149635725523205,18.59375,9054.847861911961,477010.3667963507,0.03440683328062646,665,111496.36363636362,24967941.818181816
2023-06-17T19:02:46,5.117787082843596,18.650390625,8988.92339474167,472762.5529196708,0.03410471037557236,656,110164.37559095207,24151016.437559094
2023-06-17T19:02:51,5.094282529068527,18.595703125,8946.566205617364,470860.3864947254,0.033939481268028544,644,108109.0909090909,23731040.909090906
2023-06-17T19:02:56,5.0118136006689555,18.681640625,8816.684041015844,465098.8606600978,0.03435611164583012,631,105748.18181818182,23649804.54545454
2023-06-17T19:03:01,5.080745378000506,18.6015625,8947.021641674637,472287.9712710331,0.03392699327571383,633,106288.18181818182,23646440.909090903
2023-06-17T19:03:06,5.0959511983563095,18.68359375,8978.181805856373,473226.74720112263,0.033565911267176486,638,107590.90909090907,23493940.909090906
2023-06-17T19:03:11,5.122593164860105,18.640625,9025.58304318198,475688.8673417841,0.03359637404582769,638,107169.99999999999,23495095.454545453
2023-06-17T19:03:16,5.153248926070226,18.7890625,9069.655943696805,477043.81539958576,0.03461004104833673,649,108859.41306956616,23813310.4840176
2023-06-17T19:03:21,5.192033151690074,19.078125,9136.57130664788,481045.7585846031,0.03460614612734641,644,108027.27272727272,23104878.18181818
2023-06-17T19:03:26,5.138015963070841,19.080078125,9043.254246059663,474781.297801433,0.034645372390186606,663,111327.68464307793,23754974.726353683
2023-06-17T19:03:31,5.253981908117364,19.07421875,9247.219648608383,485077.9245020482,0.03521954979960606,686,115262.72727272726,24478123.636363633
2023-06-17T19:03:36,5.297355082764378,19.208984375,9350.979257409153,490260.9187116512,0.03509491733010325,707,119213.63636363635,25200647.272727273
2023-06-17T19:03:41,5.330305693598749,19.111328125,9404.204159455972,492606.42985109,0.03517647058827794,725,122548.18181818182,25943450.909090906
2023-06-17T19:03:46,5.419157253412708,18.478515625,9540.471894045148,499127.6361036397,0.036051497006040385,752,127300.90909090909,26708807.272727262
2023-06-17T19:03:51,5.45389645633436,18.478515625,9604.17462695147,502657.8401901677,0.03631080678778719,770,130385.45454545453,27065474.545454543
2023-06-17T19:03:56,5.489582373807583,18.625,9695.143079651849,507270.370967576,0.03652796685414134,787,133164.54545454544,27420962.72727272
2023-06-17T19:04:01,5.484453073239172,18.677734375,9728.732576272816,506993.2434753337,0.03622045855383673,790,133794.54545454547,27385539.999999996
2023-06-17T19:04:06,5.52975722147859,18.7265625,9791.428767735066,510260.5860730359,0.035888206028714495,811,137385.45454545453,28067733.636363637
2023-06-17T19:04:11,5.547491410683531,18.935546875,9823.486014991793,512132.140983773,0.0365662685698004,820,139188.1818181818,28344518.181818184
2023-06-17T19:04:16,5.579763964982699,19.080078125,9877.466866023044,514083.78041932493,0.0368487663280537,831,140999.0909090909,28946941.81818181
