time,service_avg_cpu_usage_percentage,service_avg_memory_usage_percentage,service_avg_network_receive_bytes,service_avg_network_transmit_bytes,nginx_avg_respone_time,nginx_requests_per_second,nginx_received_http_traffic,nginx_sent_http_traffic
2023-06-17T09:00:04,6.679530963556814,21.916015625,10672.598733151903,557530.0359584225,0.08744024122796994,940,156974.54545454544,35410636.36363635
2023-06-17T09:00:09,6.679530963556814,21.916015625,10672.598733151903,557530.0359584225,0.08930657930647977,922,154006.36363636362,34545390
2023-06-17T09:00:14,6.6948848316196266,21.916015625,10691.753895704069,557974.4064252897,0.08981311207824316,866,145095.45454545456,32267440.909090906
2023-06-17T09:00:20,6.768917046695814,22.21875,10774.894631746887,563043.4263476762,0.08981311207824316,866,145095.45454545456,32267440.909090906
2023-06-17T09:00:25,6.768917046695814,22.21875,10774.894631746887,563043.4263476762,0.09100786760705415,771,128773.63636363637,28900457.27272727
2023-06-17T09:00:30,6.775466115769496,20.51171875,10772.29368503894,562457.1324866345,0.09074986435148984,731,121948.84752417654,27772194.24852759
2023-06-17T09:00:35,6.768019651361243,20.603515625,10763.94845433991,561277.2691479689,0.09074986435148984,731,121948.84752417654,27772194.24852759
2023-06-17T09:00:40,6.768019651361243,20.603515625,10763.94845433991,561277.2691479689,0.08993856562911702,683,114730.90909090909,25605166.363636363
2023-06-17T09:00:45,6.729610369231333,20.546875,10697.240836090868,556801.9198445898,0.08974797625460912,671,112974.54545454543,24827433.636363637
2023-06-17T09:00:50,6.810335391160104,20.60546875,10809.04275020303,563011.3663007024,0.08974797625460912,671,112974.54545454543,24827433.636363637
2023-06-17T09:00:55,6.810335391160104,20.60546875,10809.04275020303,563011.3663007024,0.08999059897920779,645,108546.36363636365,23851997.272727273
2023-06-17T09:01:00,6.844934858917447,20.73828125,10888.0302615433,565891.9380300925,0.09012826666655552,651,109858.18181818181,23880382.727272723
2023-06-17T09:01:05,6.86012759740884,20.9375,10912.157939481145,567871.9011892938,0.09012826666655552,651,109858.18181818181,23880382.727272723
2023-06-17T09:01:10,6.86012759740884,20.9375,10912.157939481145,567871.9011892938,0.09104559915153543,665,112519.99999999999,24003654.545454543
2023-06-17T09:01:15,6.9294324419808015,21.26171875,11014.532039784772,573606.9249687484,0.09065977742437767,669,113498.18181818182,23793200.90909091
2023-06-17T09:01:20,6.951855466700013,21.2890625,11031.987912652581,574345.7757238967,0.09065977742437767,669,113498.18181818182,23793200.90909091
2023-06-17T09:01:25,6.951855466700013,21.2890625,11031.987912652581,574345.7757238967,0.09173350923472245,682,115303.3389103077,24362398.15959846
2023-06-17T09:01:30,6.984485986434143,21.087890625,11071.00395743142,577032.936914285,0.09255151515140926,679,114671.81818181816,24350710.909090906
2023-06-17T09:01:35,7.014809631523895,21.3671875,11122.543152110338,579652.7938356071,0.09255151515140926,679,114671.81818181816,24350710.909090906
