time,service_avg_cpu_usage_percentage,service_avg_memory_usage_percentage,service_avg_network_receive_bytes,service_avg_network_transmit_bytes,nginx_avg_respone_time,nginx_requests_per_second,nginx_received_http_traffic,nginx_sent_http_traffic
2023-06-17T16:00:01,7.422006057964131,20.658203125,10498.049634602254,673435.1849973974,0.13291290416540819,793,132993.63636363635,37689619.99999999
2023-06-17T16:00:06,7.421457123127147,19.828125,10455.434221956782,671228.9607992183,0.135335383714073,780,130910.90909090909,37114338.18181818
2023-06-17T16:00:11,7.41087940573279,20.51953125,10412.544055630635,667542.137215888,0.13684757709246892,778,130208.71209366592,37037069.122245654
2023-06-17T16:00:16,7.397981629981011,19.775390625,10375.697504418236,666143.3814674985,0.13608536944358957,778,130360.90909090909,37146356.36363636
2023-06-17T16:00:21,7.38446586996489,20.134765625,10361.339386364334,666017.7435998734,0.13207208002350918,779,130596.36363636365,37442722.72727273
2023-06-17T16:00:26,7.374343324232034,19.421875,10353.1610408355,664771.8304489318,0.13126763056946053,775,129344.54545454544,37432117.27272727
2023-06-17T16:00:31,7.34534321778826,19.9921875,10321.077363116317,662767.4543721057,0.1297710557532378,764,127673.63636363634,36509534.54545455
2023-06-17T16:00:36,7.323687700799645,20.5,10285.093924188912,660067.6858043349,0.13091874258597555,760,127539.0909090909,36010177.27272727
2023-06-17T16:00:41,7.348883703401735,19.68359375,10323.752291709105,661754.4000814831,0.1312612293143934,754,125936.76708543171,35710597.60376706
2023-06-17T16:00:46,7.354050699693068,19.90234375,10345.630975984408,662969.4442376792,0.131113435474337,746,125219.0909090909,34624096.36363636
2023-06-17T16:00:51,7.263799273976894,20.33984375,10241.124055973909,657163.0024446341,0.12850812407679174,729,121930,34291185.454545446
2023-06-17T16:00:56,7.343929158510955,20.396484375,10356.806568783979,665116.5264695169,0.12872371134018684,745,124721.81818181819,35059943.63636363
2023-06-17T16:01:01,7.3867073153475475,19.48828125,10422.487719167579,669864.0729368033,0.12855897887321938,759,126919.0909090909,35606269.99999999
2023-06-17T16:01:06,7.398879740245583,20.251953125,10420.866998608823,669375.7569398138,0.13197772567406077,756,126777.40199287221,35247176.15826605
2023-06-17T16:01:11,7.4212083267630184,19.580078125,10447.950084280355,669328.68658583,0.13354088785043775,749,125644.54545454546,34807230.90909091
2023-06-17T16:01:16,7.48262351969506,20.072265625,10535.727341071957,673196.4417499499,0.13583551293225432,753,125936.36363636363,35070875.45454545
2023-06-17T16:01:21,7.509227185860326,19.662109375,10568.98117401499,675490.4345292149,0.13788413753247422,756,126702.72727272726,35230685.45454545
2023-06-17T16:01:26,7.555498025210401,20.529296875,10648.90637004603,680412.3056316674,0.14020257510726952,773,129467.2727272727,36175564.54545454
2023-06-17T16:01:31,7.615827767326588,19.431640625,10747.38273927549,686375.6572758832,0.14055794842728883,772,128853.63636363635,36282426.36363635
2023-06-17T16:01:36,7.71474769074376,20.197265625,10879.50996093152,694580.9812342101,0.14087900956665247,767,127503.3183628198,36074952.270123824
2023-06-17T16:01:41,7.754921342714352,20.5390625,10947.893686311587,698501.079335387,0.1403897879463908,771,127960.90909090909,36465438.18181818
