time,service_avg_cpu_usage_percentage,service_avg_memory_usage_percentage,service_avg_network_receive_bytes,service_avg_network_transmit_bytes,nginx_avg_respone_time,nginx_requests_per_second,nginx_received_http_traffic,nginx_sent_http_traffic
2023-06-17T17:00:01,6.503553972456583,18.6640625,10563.559652039647,578130.2210137445,0.05695909342186784,701,118656.36363636363,26444910.909090906
2023-06-17T17:00:06,6.491069022477479,18.796875,10497.4033233396,574626.637532395,0.055525669642943136,698,118013.15598197411,26308981.138246838
2023-06-17T17:00:11,6.446093971711685,18.927734375,10372.511222156349,566758.1299229271,0.05500338696029575,689,116745.45454545454,25945113.636363637
2023-06-17T17:00:16,6.408903947237683,19.095703125,10272.906383860482,561105.2438489995,0.05388205128216432,675,113888.18181818181,25799905.45454545
2023-06-17T17:00:21,6.377231968991754,18.63671875,10190.821667018301,557560.6671067765,0.05331072961385411,675,113315.45454545456,26667230.909090906
2023-06-17T17:00:26,6.286844799958913,18.83203125,10019.999803352162,547563.9124510513,0.05274864013753804,687,115038.18181818181,27756103.636363637
2023-06-17T17:00:31,6.388731214811831,19.06640625,10179.843873403906,557357.9014090714,0.05215510321113002,691,115754.54545454546,27707741.81818182
2023-06-17T17:00:36,6.3573050294338875,19.232421875,10136.467284660666,554397.1107652751,0.05232522187243296,685,114759.99999999999,27689674.545454547
2023-06-17T17:00:42,6.38756386063818,19.2890625,10189.101036628439,557792.1673206856,0.052708309618783256,705,118344.54545454546,28286835.454545457
2023-06-17T17:00:47,6.423093348827448,19.3671875,10246.83426537703,560877.4337166385,0.052956730769340106,716,120106.36363636363,28891245.454545446
2023-06-17T17:00:52,6.404209445237374,19.6875,10225.717123631552,559940.7075151163,0.05374754006195888,736,123655.45454545454,29746018.181818184
2023-06-17T17:00:57,6.4846326546174105,19.6953125,10370.492647906229,569533.1539092528,0.056089786756564314,734,122485.45454545453,30322284.545454547
2023-06-17T17:01:02,6.439751067123501,18.640625,10282.420684871673,565111.4052681688,0.05567738328218354,742,123929.37709212633,30580421.336050063
2023-06-17T17:01:07,6.530379712487242,18.927734375,10415.415323824143,571509.9175486218,0.057126465661740164,759,127125.45454545454,30971633.636363637
2023-06-17T17:01:12,6.553221466998581,19.466796875,10443.21549892406,574372.6840260391,0.05891010608608694,776,130000,31721218.181818184
2023-06-17T17:01:17,6.536003629693613,18.13671875,10409.705360679169,573444.2045082744,0.05966936836230843,778,129905.45454545454,31777329.09090909
2023-06-17T17:01:22,6.549184766691085,18.087890625,10437.030960822727,575758.3876238059,0.05890949720680316,778,129925.45454545453,31502412.727272727
2023-06-17T17:01:27,6.5364173421455005,18.08984375,10413.998482936435,574918.6636234688,0.05846772841585855,784,131578.18181818182,31756100.90909091
2023-06-17T17:01:32,6.553068801214994,18.146484375,10430.588609135408,575898.43686616,0.05841902097911662,792,132432.72727272724,32337944.54545454
2023-06-17T17:01:37,6.5495173217612255,18.2578125,10422.302304334586,576100.6090752208,0.05847649692231192,787,131258.18181818182,32304689.090909086
2023-06-17T17:01:42,6.543495605425531,18.4453125,10409.450983586526,577115.6138421646,0.058016545148727096,780,130432.72727272726,31780895.454545453
2023-06-17T17:01:47,6.558209650263567,18.38671875,10437.000139121226,579225.9702009114,0.058234736548757667,793,132733.63636363635,32288410.909090903
2023-06-17T17:01:52,6.587305476583362,18.396484375,10493.23242861172,582868.7026584338,0.058765456057772704,807,135963.63636363635,32213685.45454546
2023-06-17T17:01:57,6.621616635608091,18.970703125,10544.148838848267,586250.7945435694,0.0600345781467159,811,136543.63636363638,32484431.818181813
