time,service_avg_cpu_usage_percentage,service_avg_memory_usage_percentage,service_avg_network_receive_bytes,service_avg_network_transmit_bytes,nginx_avg_respone_time,nginx_requests_per_second,nginx_received_http_traffic,nginx_sent_http_traffic
2023-06-15T09:00:00,3.768646620645609,18.0390625,6815.081922724651,139226.75463889548,0.011492740740724034,731,124109.0909090909,7347310.909090908
2023-06-15T09:00:05,3.7658040758776377,18.08984375,6854.128985187574,140091.82686597554,0.011214707619595105,739,125454.54545454546,7423946.363636362
2023-06-15T09:00:10,3.7658040758776377,18.08984375,6854.128985187574,140091.82686597554,0.012181818181803182,748,127174.54545454546,7515587.2727272725
2023-06-15T09:00:15,3.8249042553339088,18.05078125,6925.560528979059,141235.24557316254,0.012181818181803182,748,127174.54545454546,7515587.2727272725
2023-06-15T09:00:20,3.8564735448173346,18.041015625,6983.075169451851,142651.25825208466,0.012584513146473771,792,133376.6635153807,8196229.3651370825
2023-06-15T09:00:25,3.8564735448173346,18.041015625,6983.075169451851,142651.25825208466,0.012600228767498915,811,135640.9090909091,8534340
2023-06-15T09:00:30,3.938395583597086,18.099609375,7144.305476596551,147022.35780611276,0.012600228767498915,811,135640.9090909091,8534340
2023-06-15T09:00:35,3.968418303590925,18.05078125,7206.262975895738,148387.4496628384,0.012671604248168203,877,147264.39623979485,9200443.660563303
2023-06-15T09:00:40,3.968418303590925,18.05078125,7206.262975895738,148387.4496628384,0.012799557644441847,902,152127.27272727274,9385116.363636363
2023-06-15T09:00:45,4.05662363689443,18.095703125,7390.318496417211,152196.44063366632,0.012799557644441847,902,152127.27272727274,9385116.363636363
2023-06-15T09:00:50,4.093364777402556,18.052734375,7449.357180131883,153781.78349474422,0.012950067842589731,949,159733.63636363635,9919100.90909091
2023-06-15T09:00:55,4.093364777402556,18.052734375,7449.357180131883,153781.78349474422,0.01300730321881063,955,160534.54545454544,9874166.363636363
2023-06-15T09:01:00,4.119513483668471,18.1015625,7509.894761118251,154784.96064140435,0.01300730321881063,955,160534.54545454544,9874166.363636363
2023-06-15T09:01:05,4.129807661291635,18.046875,7531.110197731571,154996.70843679618,0.012703305563004627,974,164332.72727272726,9925776.363636363
2023-06-15T09:01:11,4.147507278310553,18.046875,7532.9414911446165,155213.64992195886,0.012730376344069266,956,160845.45454545456,9815063.636363635
2023-06-15T09:01:16,4.152396985556602,18.05078125,7546.3458833712,155164.44201016988,0.012633995703528451,948,159676.1582660557,9666524.838170048
2023-06-15T09:01:21,4.145662938347225,18.046875,7529.596724193143,154943.44668297304,0.01266854990582212,935,158076.36363636365,9313104.545454545
2023-06-15T09:01:26,4.140125014740812,18.0625,7521.457278598974,154572.29801625223,0.012701267187905556,900,152230.90909090906,8865425.454545453
2023-06-15T09:01:31,4.072869294514764,18.048828125,7402.280899735414,151372.9549527202,0.012743381955683267,871,147025.45454545456,8521125.454545453
2023-06-15T09:01:36,4.111060653743327,18.048828125,7469.106938952532,152846.72907962903,0.012782478980185757,838,140861.81818181818,8143870
2023-06-15T09:01:41,4.103884054970484,18.05078125,7439.696665279877,152070.38461408368,0.012831658973647962,808,135541.81818181818,7783944.545454547
2023-06-15T09:01:46,4.10567485470432,18.013671875,7437.26807844413,152019.36026080267,0.012762319629716407,772,130180.90909090909,7255632.727272726
2023-06-15T09:01:51,4.088927429620723,18.0625,7414.0941004585975,151463.4914300402,0.012574200601243757,755,126769.99999999999,7158865.454545454
2023-06-15T09:01:56,4.027759622696683,18.05078125,7296.589796544933,149238.48125226202,0.012645559210512938,739,123645.45454545453,6990370.000000001
