time,service_avg_cpu_usage_percentage,service_avg_memory_usage_percentage,service_avg_network_receive_bytes,service_avg_network_transmit_bytes,nginx_avg_respone_time,nginx_requests_per_second,nginx_received_http_traffic,nginx_sent_http_traffic
2023-06-16T12:00:03,4.947603409719654,21.5,9164.775052003644,209797.74794134335,0.017786766425348093,705,119577.27272727272,8392638.181818182
2023-06-16T12:00:08,4.946442868991524,21.57421875,9140.202925732703,209188.2327450496,0.018317456593434374,685,116143.63636363635,8278376.363636364
2023-06-16T12:00:13,4.964430096125561,21.57421875,9123.028885279507,208354.78532683649,0.018726224105744215,679,114924.54545454546,8214058.181818182
2023-06-16T12:00:18,4.941515514261016,21.544921875,9054.677710198966,206943.82808493872,0.018833808167423395,679,115140.0832681854,8270295.256622367
2023-06-16T12:00:23,4.919050913115071,21.572265625,9001.798353265931,206192.21982743964,0.018714387974514073,686,116337.27272727272,8443811.818181816
2023-06-16T12:00:28,4.902359767678241,21.599609375,8967.254776052976,205479.07981775745,0.018387515006287984,695,117669.0909090909,8526018.18181818
2023-06-16T12:00:33,4.840742531576059,21.529296875,8881.143529155846,203613.2584666839,0.017929124335072842,696,117537.27272727272,8437681.818181816
2023-06-16T12:00:38,4.811869041588048,21.50390625,8822.230134106438,201702.08365122153,0.01773928919211121,698,118054.54545454546,8360791.8181818165
2023-06-16T12:00:43,4.80190435962626,21.490234375,8773.21982477144,200798.55518067043,0.01784348251434871,709,119761.81818181818,8494694.545454547
2023-06-16T12:00:48,4.757115015909371,21.517578125,8675.381433776713,198624.78054611332,0.017601874691951108,723,121729.99999999997,8692658.18181818
2023-06-16T12:00:53,4.744027815669671,21.478515625,8626.54580463199,197573.6969138146,0.017724695349702984,719,120800.90909090909,8632418.181818182
2023-06-16T12:00:58,4.721957152207498,21.55078125,8581.743633570388,196461.37411103986,0.01731400000029362,731,122471.81818181816,8767114.545454545
2023-06-16T12:01:03,4.6859446780483,21.5234375,8534.77243401958,195496.56762971717,0.016203117144591554,736,122950,8776351.818181816
2023-06-16T12:01:08,4.656553010428056,21.466796875,8489.402045100562,194114.0617593282,0.016190343781895978,744,124559.0909090909,8761024.545454543
2023-06-16T12:01:13,4.646099103684341,21.55859375,8435.993889373323,192588.7291383611,0.01614768683303951,757,126958.74320417477,8724890.448569922
2023-06-16T12:01:18,4.611903904926503,21.4609375,8373.91036886063,190794.68121423523,0.015360143442922863,754,126472.72727272725,8536609.09090909
2023-06-16T12:01:23,4.563425119527074,21.4609375,8302.941026555889,189204.0946701327,0.01507085596099962,761,127879.99999999997,8579252.727272727
2023-06-16T12:01:28,4.551475544660223,21.474609375,8283.905335482228,188718.84977521418,0.01506976744216285,787,132403.63636363635,8949704.545454543
2023-06-16T12:01:33,4.538190140768461,21.51953125,8277.918889314671,189098.2057168824,0.015111913357702629,808,135711.81818181818,9297969.090909088
2023-06-16T12:01:38,4.527714128342444,21.533203125,8288.314635579542,189714.45119109534,0.015040968822767876,815,136234.5454545454,9482390.909090908
2023-06-16T12:01:43,4.538179453061442,21.505859375,8295.661744784611,189983.15158493633,0.015099276111985065,821,137996.36363636365,9357317.272727273
2023-06-16T12:01:48,4.514759731625496,21.4921875,8267.28957387587,188897.7119008954,0.015056633049172891,821,138609.0909090909,9186354.545454545
2023-06-16T12:01:53,4.517638962421168,21.548828125,8273.627017994597,189410.73710398498,0.014938517179322892,817,137942.91428051997,9102707.026633942
2023-06-16T12:01:58,4.4997420138841004,21.548828125,8251.261891551754,188716.1116148152,0.01504245405155531,797,134663.63636363635,8859845.454545453
2023-06-16T12:02:03,4.498546223646438,21.517578125,8251.980901899968,189093.52571694224,0.014870240870542794,779,131253.63636363632,8696100.909090908
2023-06-16T12:02:08,4.490722779706096,21.478515625,8254.156344107098,189232.62007685725,0.014939715394869994,769,129135.45454545453,8700983.636363635
2023-06-16T12:02:13,4.503132035510145,21.513671875,8259.740435357317,189629.7806310281,0.014813484887930394,755,125871.81818181819,8752171.818181816
2023-06-16T12:02:19,4.5112554217803975,21.515625,8280.864522572778,190015.21951086938,0.014813484887930394,755,125871.81818181819,8752171.818181816
2023-06-16T12:02:24,4.5112554217803975,21.515625,8280.864522572778,190015.21951086938,0.01472177731882574,742,123606.36363636363,8447569.09090909
2023-06-16T12:02:29,4.481248017403529,21.498046875,8251.295942033894,188699.57168734874,0.014365054602486436,715,119474.54545454543,7858562.7272727275
2023-06-16T12:02:34,4.434463437835168,21.517578125,8191.753562856793,186844.30892104085,0.014365054602486436,715,119474.54545454543,7858562.7272727275
2023-06-16T12:02:39,4.434463437835168,21.517578125,8191.753562856793,186844.30892104085,0.014403976975707677,707,117839.99999999999,7838131.818181817
2023-06-16T12:02:44,4.353547763699891,21.46484375,8046.737951819554,182749.86196053855,0.014952654983292341,744,124046.76618724657,8145987.053839299
2023-06-16T12:02:49,4.407614341452412,21.4609375,8162.926287381077,184883.90058065046,0.014952654983292341,744,124046.76618724657,8145987.053839299
2023-06-16T12:02:54,4.407614341452412,21.4609375,8162.926287381077,184883.90058065046,0.014974653776099854,780,130382.72727272726,8417528.181818182
2023-06-16T12:02:59,4.365217642903484,21.462890625,8079.101297859382,182926.6005346169,0.014921210540344091,821,138123.63636363635,8545595.454545455
2023-06-16T12:03:04,4.422040341100179,21.541015625,8164.997769465703,184546.72111458087,0.014921210540344091,821,138123.63636363635,8545595.454545455
2023-06-16T12:03:09,4.422040341100179,21.541015625,8164.997769465703,184546.72111458087,0.015335596761850668,830,140025.45454545456,8507914.545454543
2023-06-16T12:03:14,4.3728491858408045,21.47265625,8066.490239880118,182279.05804319237,0.015510310624152401,850,143092.72727272726,8514672.727272728
2023-06-16T12:03:19,4.42584064167358,21.5546875,8148.802914172737,183271.34509655228,0.015510310624152401,850,143092.72727272726,8514672.727272728
2023-06-16T12:03:24,4.42584064167358,21.5546875,8148.802914172737,183271.34509655228,0.015486670151889223,861,144919.09090909088,8590349.09090909
2023-06-16T12:03:29,4.407893189260205,21.509765625,8122.525049422975,182623.93254819792,0.014983516483810081,869,146657.2727272727,8592838.181818182
2023-06-16T12:03:34,4.378755441510545,21.548828125,8097.599870263258,182001.38858857236,0.014983516483810081,869,146657.2727272727,8592838.181818182
2023-06-16T12:03:39,4.378755441510545,21.548828125,8097.599870263258,182001.38858857236,0.014779179811018978,850,142993.63636363635,8392657.272727272
2023-06-16T12:03:44,4.367796530802188,21.48046875,8078.408338567574,180474.99957560227,0.014493020806193472,832,140849.09090909088,8134692.7272727275
2023-06-16T12:03:49,4.358564228634966,21.505859375,8055.656702299705,179550.89489440623,0.014493020806193472,832,140849.09090909088,8134692.7272727275
