time,service_avg_cpu_usage_percentage,service_avg_memory_usage_percentage,service_avg_network_receive_bytes,service_avg_network_transmit_bytes,nginx_avg_respone_time,nginx_requests_per_second,nginx_received_http_traffic,nginx_sent_http_traffic
2023-06-16T01:00:04,3.689149754874969,18.00390625,7285.041509225804,123033.37631353944,0.010005518763939266,744,126189.0909090909,5960680.90909091
2023-06-16T01:00:09,3.689149754874969,18.00390625,7285.041509225804,123033.37631353944,0.010344307270373157,751,127300,6165775.454545454
2023-06-16T01:00:14,3.7202070334588533,18.0234375,7307.4985592731955,123802.55940879352,0.01044072865701618,773,131293.63636363635,6423941.818181817
2023-06-16T01:00:19,3.761437576746714,18.015625,7382.2932787879,124672.30746827685,0.01044072865701618,773,131293.63636363635,6423941.818181817
2023-06-16T01:00:24,3.761437576746714,18.015625,7382.2932787879,124672.30746827685,0.010326198862234865,785,133010.9090909091,6587146.363636362
2023-06-16T01:00:29,3.712423035164069,18.072265625,7300.089597694407,123341.51618725335,0.010304207119879338,818,137841.81818181818,6998801.818181818
2023-06-16T01:00:34,3.770139623307805,18.052734375,7416.932126143627,125498.37328243758,0.010304207119879338,818,137841.81818181818,6998801.818181818
2023-06-16T01:00:39,3.770139623307805,18.052734375,7416.932126143627,125498.37328243758,0.010193487621237925,826,138964.54545454544,7098574.545454544
2023-06-16T01:00:44,3.769441907653084,18.0078125,7439.040972488977,126101.68506287118,0.010460818400780366,865,145503.7998618232,7513151.339951272
2023-06-16T01:00:49,3.8044973012495484,18.076171875,7490.250375766766,127828.85685655865,0.010460818400780366,865,145503.7998618232,7513151.339951272
2023-06-16T01:00:54,3.8044973012495484,18.076171875,7490.250375766766,127828.85685655865,0.010640766365222692,886,149021.81818181818,7707332.727272727
2023-06-16T01:00:59,3.817515949412767,18.060546875,7519.236709105659,128507.72692867738,0.010946850916957091,899,151388.1818181818,7781289.09090909
2023-06-16T01:01:04,3.8197716969663835,18.001953125,7518.855559554774,128652.89200073344,0.010946850916957091,899,151388.1818181818,7781289.09090909
2023-06-16T01:01:09,3.8197716969663835,18.001953125,7518.855559554774,128652.89200073344,0.011044621514079886,896,150870.9090909091,7835872.7272727275
2023-06-16T01:01:14,3.827627542414553,18.07421875,7556.237419442142,129547.53632503931,0.010817820206977195,910,153983.41908623168,7937527.04397942
2023-06-16T01:01:19,3.8494089756146628,18.076171875,7555.116842622563,130287.78702275848,0.010817820206977195,910,153983.41908623168,7937527.04397942
2023-06-16T01:01:24,3.8494089756146628,18.076171875,7555.116842622563,130287.78702275848,0.010840127051487307,901,152277.27272727274,7889708.181818182
2023-06-16T01:01:29,3.866993760093488,18.08203125,7584.293527679383,131281.1605119227,0.01086329984149399,880,148834.54545454544,7853510.909090908
2023-06-16T01:01:34,3.8712814796814876,18.05078125,7598.95278573472,132398.43779623098,0.01086329984149399,880,148834.54545454544,7853510.909090908
2023-06-16T01:01:39,3.8712814796814876,18.05078125,7598.95278573472,132398.43779623098,0.01095721077668724,860,145280.9090909091,7747916.363636363
